Data,Valor,Identificador,Descrição
04/05/2026,348.45,410eabe6-77d2-444a-ba75-5f60b333130b,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
04/05/2026,409.22,e3dbeed6-5708-4489-bfe4-175808a94651,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,201.22,636a2a77-74a6-4a1e-ba95-470e919d3fa7,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,-274.68,12ccd0c2-9dd8-4b9d-b265-47dbd10c0694,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
04/05/2026,467.53,cda541d8-594d-454b-a1df-ed283c710069,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
04/05/2026,-444.61,faea62a8-7590-416f-88c4-9cd7599b3e6b,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
04/05/2026,-480.70,b0eb6648-9f3d-4831-866c-2e59d5ffa1d1,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,-420.85,9ab006ed-4073-4215-b821-482686497c2f,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
04/05/2026,-20.20,0799f81e-e1bf-4812-b355-63d6b2931f42,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,123.62,15efd35d-cece-48e4-9061-aeeb79faf2e0,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,200.48,63bc4775-a3d8-44ff-938d-1823a3fa4486,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,360.64,0e15abde-ba4c-4220-91d2-f3d0db8cf38c,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,-431.50,7eb20703-9bfc-496a-83c9-06b3d7ec7df6,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,176.52,1ed89b1f-42e8-4c40-9cc0-7f60e2e916a2,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
04/05/2026,365.07,9e9d5489-9676-40f3-bd68-1e99d4798109,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,192.35,20f4d679-7b1d-463a-a4c5-7d2ff58e001f,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,-395.80,7484c85c-788c-44d2-9f4a-bedb431c8653,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
04/05/2026,-342.29,bfc4644d-0b12-4d49-8e38-da03be69f96e,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
04/05/2026,-325.75,da6bf0f2-c3c4-450b-a59d-b3a2a7692fec,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
04/05/2026,-479.38,8c686058-6076-4f49-8767-bd9fc37c0086,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
04/05/2026,474.50,3d646781-8ef1-4047-a92c-50f7e4ff8cc0,Transferência recebida pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-435.64,27146a6e-97c7-4b53-8a9d-a66ed79107e7,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-342.91,c9130cb0-b12e-4691-8f38-8c6c956199a3,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-443.85,17b27518-0acd-4224-9d7c-fdf0a5815183,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-431.49,73d00ff9-df42-4d94-b95c-94e53acc7769,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-307.09,961b7e38-e2a5-4c27-bd8a-6f49d1a30292,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,457.14,05971059-cb69-4800-988a-eae3edb49f68,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-91.62,491e2bed-93f6-4984-86e0-28b0e29f15ed,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,306.38,4c8262c0-5c85-4550-9ad1-6e23a1da47a7,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-22.60,d92aa93c-2916-4a2f-8e9c-573c30d327d9,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-134.21,40962279-f082-4ac7-b892-673233b988a7,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,26.14,53b6dcef-d748-4d37-9eec-8aade3c1b0f6,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-102.25,7ebb57ac-0c09-47c4-9e9d-5b96cd2b3408,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-58.48,432a5328-a350-44d7-9226-b475e63828f5,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,205.01,6e46097e-2d83-4310-b7d8-88416c9be4d2,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-59.01,5808298e-1e93-4fb7-8b38-47327f7c2a09,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,425.95,f7533a0c-2361-46bf-8e51-25474a48b73c,Transferência recebida pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,489.40,46070455-c4f2-4139-ba1d-4192e2be399a,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-160.31,6d9ea4cf-abb3-4dbf-b46a-3402bde8b52c,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,345.65,bbf060fb-5052-48c8-9b99-7988df5ec023,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-227.04,201ee4d6-ccbb-4147-a9e9-edbe7ed3f9ed,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-154.45,b867d0d8-2684-4489-9c85-735be124a298,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-252.85,6020dbe1-10a7-417f-bb74-ad716ce90580,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-401.90,00d02870-c31c-49b7-92f3-e5aca8bf4f14,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,222.48,0f48f47e-dea6-476f-97cb-ce457d9dd0b5,Transferência recebida pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,52.58,4aa00341-775a-4c29-b34e-6ea9fbfba606,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,123.69,de97eaa3-cb69-4b97-bf63-e511168df790,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-100.87,dd464c2e-cc05-489e-8f3e-02d7569f654c,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-462.36,ee9510f1-e6c6-49af-8d2d-1b76fd5f7b9b,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,59.83,86dc666d-4e64-4300-be7e-46a96df744e4,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,291.60,aba52021-809e-4c4b-ac33-3287dd4946e9,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,333.43,2642a72b-d8ef-447f-bb30-b66d8c8fa792,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-109.52,997b462b-5453-426f-a1cf-92813bf5d165,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,449.06,a173d2cf-19ad-47b4-9c1f-b2f5b05acd86,Transferência recebida pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-199.65,c98cb43b-27eb-4bda-ae27-f89aebe8e586,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-320.39,77e91d8f-2e00-4669-9cee-9e4b12e63ae4,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-411.95,78864525-2ed9-403e-80a6-55fd0dd49937,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-92.35,c518895a-a69a-47cb-ade8-c2ef0f2aaab5,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-206.15,bb77e104-6138-4904-8c87-ace0e122813a,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-204.10,0ead1ed6-6bb8-4dfa-a329-feb4a738de7a,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,478.37,cf9815a6-85bb-4677-a3b5-edd1496f3471,Transferência recebida pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-257.52,b9014977-5c88-40b3-a6e8-a514ca1c194a,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-224.95,e932a7b0-a9d5-41c2-a3c5-8833589b1adc,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-92.08,b7596df1-c188-4aa9-b3b2-ce457d0f62c4,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,52.52,8ae6fd2e-66b6-4f01-b938-44283a67a945,Transferência recebida pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,275.65,93d6aaff-aea7-4800-91e5-1a1663c1546e,Transferência recebida pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,463.07,929a7ada-22a6-496d-a579-1aa0d020e8a2,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-59.19,6a60941e-8957-41bb-b954-fa7bac00c0b3,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,315.68,62248fb7-d7e5-442e-b4f6-0395c880bbd4,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,181.95,dfa25f71-0f46-4f79-94f9-cc9932661d9c,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-347.23,5f35d36e-5e9c-4287-af8d-21a48e081af4,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-87.23,7770be53-c9db-4779-ab6d-1162b1191f5d,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-134.50,dc9fb5bc-7839-48f1-abc2-1ee1700ade5a,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-325.41,ccf10f8d-3f57-4e60-b1a1-8e74494f023b,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-88.65,1752deab-1412-44e6-b70a-1f456ea3bdd3,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-220.81,4d0d71ed-22c7-45bf-ae97-0c3c967065a7,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-428.91,3cc2a234-a9a4-47d2-824a-e1723d24510c,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-371.87,9828e7f0-66f8-47fd-8103-18c630a7113a,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-68.45,215aa8b6-28ca-49a7-aa51-a328544a0d0c,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,152.60,ffb1b8ef-0c7e-4950-9a66-8cec04087ed4,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-333.99,60efd46f-d32f-4ff4-b49c-8e3bc8716c9b,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-399.17,2aaee132-fdfe-4247-bf72-070da0f2ef20,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-474.39,771397e5-6970-4314-8d1e-b1162b702cdd,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,290.50,0d67d415-a655-4c4a-a82c-c2d8bd06478b,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-374.35,0903f751-31cd-4759-adb7-f8db585be508,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-170.03,fb7aad8b-b2d2-4af4-a5ab-81e4533c2219,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-200.31,bf348486-3eda-4ee4-ab8f-3fa1645ad0ae,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,166.71,c15acee8-21a7-4171-9bdd-b9682529057c,Transferência recebida pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,84.34,4823e82c-df84-4d5f-b333-9eb1407f450d,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-461.40,dfe93623-1598-4c94-8c16-f6938dc191fb,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-197.33,5a8a0c35-749d-4534-b09d-2ad1ffb19bc0,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-29.56,3215ef36-3adb-44b1-b82e-11e85ad5c4a4,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-43.58,67f02e39-8e45-4191-bb90-442ef86ce18e,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,412.31,280e1f28-96bb-44ad-b9b2-5f5e21bfac1d,Transferência recebida pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-205.33,8516ce14-2d2c-400d-9214-369a1ce6557a,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-462.45,38f46637-594b-4475-a09a-809ec65258e2,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-223.70,e1f4d6b4-46c6-416c-8096-8a07377d9ce3,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-192.29,db3cdb36-df1e-452f-928a-e4724e8d0a58,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-383.46,3370b0b4-5558-4c98-9f05-92b7133fc239,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-52.18,fbd36388-b98c-4a10-9596-f02719376c3d,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-230.94,161cb45b-a139-42fe-bacc-f42cd5b40d51,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-264.69,383a535f-fa22-4538-8d50-ec8d24acaa17,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-378.07,8b008177-a528-4a5b-bbf2-bcbfdc3be68f,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-346.68,ebff70e5-df97-4fe6-bede-7e206d0fcac1,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-196.26,0f89ad8b-d35a-4883-a64b-247a77028fd1,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-427.87,d93c4389-98a0-4ebc-a8e1-2a9f7f47d607,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,-95.73,985876f9-45cf-41e1-bd80-449543f7c89a,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,-153.40,49ca9c41-0b79-4b0b-ad0b-cd792bd052e5,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,266.07,2c952570-5f08-4f65-9998-f38e2cca47a5,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
05/05/2026,475.97,4e589c68-c4bc-4c22-aac2-2eb604208560,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-193.88,89410067-f5dc-43f0-a3e5-008d5f6cfd2e,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,-295.35,fe40a493-8ad8-4e10-8080-20fe39540a34,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,-332.29,7209561a-a9a3-43fa-87e7-5b03820148ad,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
05/05/2026,203.44,94e1dc39-ab46-471a-9ab9-831067bad6de,Transferência recebida pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
05/05/2026,451.92,6834ff7c-4a24-485b-a94d-2b080fb22215,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,74.57,0e641fee-17e7-463e-9c30-684a9cda3169,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
05/05/2026,248.48,463233e3-2f8f-424e-99b6-308d87873e8a,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
06/05/2026,-329.47,67355ced-10a6-4c28-8792-41ab57f908a8,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
06/05/2026,-328.78,945ff099-9439-4bfd-b5e8-569f569e7dfd,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
06/05/2026,-197.12,2c3b3459-e6a4-4dcd-88dc-c954c3cff60c,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
06/05/2026,-431.38,a7e1ee1a-9b9a-4749-88d9-6228bfd4fdaf,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
06/05/2026,-184.15,0b5cff04-3ce8-4642-9b36-17051b4d15a4,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
